,country,year,d_riot,preds,preds_proba
485,Laos,2018,0,0,0.02237136465324385
486,Laos,2019,0,0,0.017897091722595078
487,Laos,2020,0,0,0.025727069351230425
488,Laos,2021,0,0,0.052572706935123045
489,Laos,2022,0,0,0.053691275167785234
490,Laos,2023,0,0,0.1297539149888143
491,Latvia,2020,0,0,0.44854586129753915
492,Latvia,2021,0,0,0.4519015659955257
493,Latvia,2022,0,0,0.4519015659955257
494,Latvia,2023,0,0,0.4519015659955257
495,Lebanon,2017,1,1,0.889261744966443
496,Lebanon,2018,1,1,0.860178970917226
497,Lebanon,2019,1,1,0.7829977628635347
498,Lebanon,2020,1,1,0.7807606263982103
499,Lebanon,2021,1,1,0.7762863534675615
500,Lebanon,2022,1,1,0.7874720357941835
501,Lebanon,2023,1,1,0.819910514541387
502,Lesotho,2017,0,0,0.007829977628635347
503,Lesotho,2018,0,0,0.013422818791946308
504,Lesotho,2019,0,0,0.02348993288590604
505,Lesotho,2020,1,0,0.024608501118568233
506,Lesotho,2021,1,0,0.03243847874720358
507,Lesotho,2022,1,0,0.03355704697986577
508,Lesotho,2023,0,0,0.025727069351230425
509,Liberia,2017,1,1,0.8523489932885906
510,Liberia,2018,1,1,0.7740492170022372
511,Liberia,2019,1,1,0.5648769574944071
512,Liberia,2020,1,0,0.47651006711409394
513,Liberia,2021,1,0,0.4429530201342282
514,Liberia,2022,1,0,0.4217002237136465
515,Liberia,2023,1,0,0.3982102908277405
516,Libya,2017,1,1,0.8713646532438478
517,Libya,2018,1,1,0.8501118568232662
518,Libya,2019,1,1,0.7829977628635347
519,Libya,2020,1,1,0.7785234899328859
520,Libya,2021,0,1,0.7718120805369127
521,Libya,2022,1,1,0.6946308724832215
522,Libya,2023,1,1,0.6845637583892618
523,Lithuania,2020,0,0,0.3724832214765101
524,Lithuania,2021,0,0,0.3691275167785235
525,Lithuania,2022,0,0,0.3635346756152125
526,Lithuania,2023,0,0,0.3668903803131991
527,Luxembourg,2020,0,1,0.6387024608501118
528,Luxembourg,2021,0,1,0.6375838926174496
529,Luxembourg,2022,0,1,0.6375838926174496
530,Luxembourg,2023,0,1,0.6096196868008948
531,Madagascar,2017,1,1,0.9116331096196868
532,Madagascar,2018,1,1,0.8579418344519015
533,Madagascar,2019,1,1,0.8176733780760627
534,Madagascar,2020,1,1,0.767337807606264
535,Madagascar,2021,1,1,0.7125279642058165
536,Madagascar,2022,1,1,0.7069351230425056
537,Madagascar,2023,1,1,0.7404921700223713
538,Malawi,2017,1,1,0.7818791946308725
539,Malawi,2018,1,1,0.6946308724832215
540,Malawi,2019,1,1,0.6241610738255033
541,Malawi,2020,1,1,0.7293064876957495
542,Malawi,2021,1,1,0.772930648769575
543,Malawi,2022,1,1,0.7986577181208053
544,Malawi,2023,1,1,0.8131991051454138
545,Malaysia,2018,1,1,0.7460850111856824
546,Malaysia,2019,1,1,0.7483221476510067
547,Malaysia,2020,0,1,0.7527964205816555
548,Malaysia,2021,0,1,0.7639821029082774
549,Malaysia,2022,0,1,0.7706935123042505
550,Malaysia,2023,0,1,0.7214765100671141
551,Maldives,2020,1,0,0.203579418344519
552,Maldives,2021,0,0,0.21588366890380314
553,Maldives,2022,0,0,0.2371364653243848
554,Maldives,2023,1,0,0.25279642058165547
555,Mali,2017,1,0,0.17114093959731544
556,Mali,2018,1,0,0.20917225950782997
557,Mali,2019,1,0,0.2639821029082774
558,Mali,2020,1,0,0.3098434004474273
559,Mali,2021,1,0,0.319910514541387
560,Mali,2022,1,0,0.3478747203579418
561,Mali,2023,1,0,0.4317673378076063
562,Malta,2020,1,1,0.6241610738255033
563,Malta,2021,0,1,0.5995525727069351
564,Malta,2022,0,1,0.5704697986577181
565,Malta,2023,0,1,0.5805369127516778
566,Mauritania,2017,0,0,0.16666666666666666
567,Mauritania,2018,0,0,0.174496644295302
568,Mauritania,2019,1,0,0.24384787472035793
569,Mauritania,2020,1,0,0.18456375838926176
570,Mauritania,2021,1,0,0.1599552572706935
571,Mauritania,2022,0,0,0.13982102908277405
572,Mauritania,2023,1,0,0.10626398210290827
573,Mauritius,2020,1,0,0.3668903803131991
574,Mauritius,2021,1,0,0.36129753914988816
575,Mauritius,2022,1,0,0.3713646532438479
576,Mauritius,2023,1,0,0.3724832214765101
577,Mexico,2018,1,1,0.883668903803132
578,Mexico,2019,1,1,0.8814317673378076
579,Mexico,2020,1,1,0.9082774049217002
580,Mexico,2021,1,1,0.9071588366890381
581,Mexico,2022,1,1,0.9004474272930649
582,Mexico,2023,1,1,0.8847874720357942
583,Moldova,2018,0,0,0.39373601789709173
584,Moldova,2019,1,0,0.39149888143176736
585,Moldova,2020,1,0,0.3825503355704698
586,Moldova,2021,1,0,0.3970917225950783
587,Moldova,2022,0,0,0.4865771812080537
588,Moldova,2023,0,0,0.4899328859060403
